Data,Sentiment
কয়জন পু‌লিশ কর্মকর্তা ওখা‌নে স্পা নি‌তে অা‌সত সে‌টি খ‌তিয়ে দেখ‌লে সবার চক্ষু চড়কগাছ হ‌য়ে যা‌বে,2
আমরা যে জাতিগত ভাবে অথর্ব হয়ে যাচ্ছি তার একটা উৎকৃষ্ট নমুনা,2
লটারি বন্দ করা হোক বাটপারি । ব্যাবসা,2
ভিডিও গুলোর আরো একটু এডিটিং প্রয়োজন । বড্ডো একঘেয়ে লাগে মাঝেমাঝে,2
আল্লাহ তাদের বিচার করবে এই দুনিয়াতেই,2
বেচারা হনুমান জানেনা টাকা না থাকলে ন্যায় বিচার পাওয়া জায়না,2
ভাই গত কিছুদিন আগে র‍্যাবের অভিযান টা হয়তো দেখেন নি । দেখলে এইভাবে খেতে পারতেন না । কি বাজে পরিবেশে এইগুলা বানানো বা সংরক্ষণ করা হয় ছি,2
দেশের পুলিশ কুক্তার চাইতেও খারাফ,2
", আপনি ঠিক বলছেন । খুব কম মানুষই মাওয়া ঘাটের বাস্তব অবস্থা জানে । একটু সহজ সরল হলে , মাওয়া ঘাটে পদ্মার রূপচাঁদা মাছ পাওয়া যায় । সত্য কথা বলতে , ঢাকা থেকে যারা ওখানে শুধু খাবার জন্য যায় তারা বাস্তব অবস্থা জানে না ",2
এউ এস এ তে একদিন ভাইয়ার বাসায় কি খাবো কি খাবো করতে করতে একটা রামেন মেরে দেই । তারপর দুইদিন পেটের মদ্ধে পারমাণবিক বোমা নিয়ে ঘুরছি,2
